sales_month,naics_code,kind_of_business,reason_for_null, sales 
11/1/2012,45291,Warehouse clubs and superstores,-,36037.00
11/1/2012,45299,All other gen. merchandise stores,-,5361.00
11/1/2012,453,Miscellaneous store retailers,-,9078.00
11/1/2012,4532,"Office supplies, stationery, and gift stores",-,2777.00
11/1/2012,45321,Office supplies and stationery stores,-,1352.00
11/1/2012,45322,"Gift, novelty, and souvenir stores",-,1425.00
11/1/2012,45330,Used merchandise stores,-,1262.00
11/1/2012,454,Nonstore retailers,-,39858.00
11/1/2012,4541,Electronic shopping and mail-order houses,-,32753.00
11/1/2012,45431,Fuel dealers,-,3567.00
11/1/2012,722,Food services and drinking places,-,42472.00
11/1/2012,7224,Drinking places,-,1702.00
11/1/2012,7225,Restaurants and other eating places,-,36533.00
11/1/2012,722511,Full service restaurants,-,18199.00
11/1/2012,"722513, 722514, 722515",Limited service eating places,-,18334.00
11/1/2012,,Retail sales and food services excl gasoline stations,-,366631.00
11/1/2012,,"Retail and food services sales, total",-,411065.00
11/1/2012,,Retail sales and food services excl motor vehicle and parts,-,341371.00
11/1/2012,,"Retail sales, total (excl. motor vehicle and parts dealers)",-,298899.00
11/1/2012,,"Retail sales, total",-,368593.00
11/1/2012,,Retail sales and food services excl motor vehicle and parts and gasoline stations,-,296937.00
11/1/2012,,GAFO(1),-,109571.00
12/1/2012,441,Motor vehicle and parts dealers,-,74219.00
12/1/2012,4411,Automobile dealers,-,64822.00
12/1/2012,"4411, 4412",Automobile and other motor vehicle dealers,-,67862.00
12/1/2012,44111,New car dealers,-,58752.00
12/1/2012,44112,Used car dealers,-,6070.00
12/1/2012,4413,"Automotive parts, acc., and tire stores",-,6357.00
12/1/2012,442,Furniture and home furnishings stores,-,9216.00
12/1/2012,"442, 443","Furniture, home furn, electronics, and appliance stores",-,22750.00
12/1/2012,4421,Furniture stores,-,4352.00
12/1/2012,4422,Home furnishings stores,-,4864.00
12/1/2012,44221,Floor covering stores,-,1258.00
12/1/2012,442299,All other home furnishings stores,-,3517.00
12/1/2012,443,Electronics and appliance stores,-,13534.00
12/1/2012,443141,Household appliance stores,-,1613.00
12/1/2012,443142,Electronics stores,-,11921.00
12/1/2012,444,Building mat. and garden equip. and supplies dealers,-,21173.00
12/1/2012,4441,Building mat. and supplies dealers,-,18040.00
12/1/2012,44412,Paint and wallpaper stores,-,572.00
12/1/2012,44413,Hardware stores,-,1731.00
12/1/2012,445,Food and beverage stores,-,56900.00
12/1/2012,4451,Grocery stores,-,49358.00
12/1/2012,44511,Supermarkets and other grocery (except convenience) stores,-,47464.00
12/1/2012,4453,"Beer, wine, and liquor stores",-,5124.00
12/1/2012,446,Health and personal care stores,-,25165.00
12/1/2012,44611,Pharmacies and drug stores,-,20632.00
12/1/2012,447,Gasoline stations,-,42582.00
12/1/2012,448,Clothing and clothing access. stores,-,31504.00
12/1/2012,4481,Clothing stores,-,21594.00
12/1/2012,44811,Men's clothing stores,-,1080.00
12/1/2012,44812,Women's clothing stores,-,4693.00
12/1/2012,44814,Family clothing stores,-,12047.00
12/1/2012,44819,Other clothing stores,-,1475.00
12/1/2012,4482,Shoe stores,-,3454.00
12/1/2012,44831,Jewelry stores,-,6049.00
12/1/2012,451,"Sporting goods, hobby, musical instrument, and book stores",-,10987.00
12/1/2012,45111,Sporting goods stores,-,5601.00
12/1/2012,45112,"Hobby, toy, and game stores",-,2987.00
12/1/2012,451211,Book stores,-,1318.00
12/1/2012,452,General merchandise stores,-,73797.00
12/1/2012,4521,Department stores,-,24597.00
12/1/2012,452111,Department stores(excl. discount department stores),-,9705.00
12/1/2012,452112,Discount dept. stores,-,14892.00
12/1/2012,4529,Other general merchandise stores,-,49200.00
12/1/2012,45291,Warehouse clubs and superstores,-,42461.00
12/1/2012,45299,All other gen. merchandise stores,-,6739.00
12/1/2012,453,Miscellaneous store retailers,-,10429.00
12/1/2012,4532,"Office supplies, stationery, and gift stores",-,3706.00
12/1/2012,45321,Office supplies and stationery stores,-,1566.00
12/1/2012,45322,"Gift, novelty, and souvenir stores",-,2140.00
12/1/2012,45330,Used merchandise stores,-,1324.00
12/1/2012,454,Nonstore retailers,-,47301.00
12/1/2012,4541,Electronic shopping and mail-order houses,-,39841.00
12/1/2012,45431,Fuel dealers,-,3876.00
12/1/2012,722,Food services and drinking places,-,45295.00
12/1/2012,7224,Drinking places,-,1833.00
12/1/2012,7225,Restaurants and other eating places,-,39456.00
12/1/2012,722511,Full service restaurants,-,20322.00
12/1/2012,"722513, 722514, 722515",Limited service eating places,-,19134.00
12/1/2012,,Retail sales and food services excl motor vehicle and parts,-,387883.00
12/1/2012,,GAFO(1),-,142744.00
12/1/2012,,"Retail and food services sales, total",-,462102.00
12/1/2012,,Retail sales and food services excl motor vehicle and parts and gasoline stations,-,345301.00
12/1/2012,,"Retail sales, total (excl. motor vehicle and parts dealers)",-,342588.00
12/1/2012,,"Retail sales, total",-,416807.00
12/1/2012,,Retail sales and food services excl gasoline stations,-,419520.00
1/1/2013,441,Motor vehicle and parts dealers,-,69337.00
1/1/2013,4411,Automobile dealers,-,59941.00
1/1/2013,"4411, 4412",Automobile and other motor vehicle dealers,-,62961.00
1/1/2013,44111,New car dealers,-,53175.00
1/1/2013,44112,Used car dealers,-,6766.00
1/1/2013,4413,"Automotive parts, acc., and tire stores",-,6376.00
1/1/2013,442,Furniture and home furnishings stores,-,7297.00
1/1/2013,"442, 443","Furniture, home furn, electronics, and appliance stores",-,15498.00
1/1/2013,4421,Furniture stores,-,3969.00
1/1/2013,4422,Home furnishings stores,-,3328.00
1/1/2013,44221,Floor covering stores,-,1208.00
1/1/2013,442299,All other home furnishings stores,-,2014.00
1/1/2013,443,Electronics and appliance stores,-,8201.00
1/1/2013,443141,Household appliance stores,-,1240.00
1/1/2013,443142,Electronics stores,-,6961.00
1/1/2013,444,Building mat. and garden equip. and supplies dealers,-,19320.00
1/1/2013,4441,Building mat. and supplies dealers,-,17059.00
1/1/2013,44412,Paint and wallpaper stores,-,660.00
1/1/2013,44413,Hardware stores,-,1481.00
1/1/2013,445,Food and beverage stores,-,51641.00
1/1/2013,4451,Grocery stores,-,47077.00
1/1/2013,44511,Supermarkets and other grocery (except convenience) stores,-,45231.00
1/1/2013,4453,"Beer, wine, and liquor stores",-,3155.00
1/1/2013,446,Health and personal care stores,-,23369.00
1/1/2013,44611,Pharmacies and drug stores,-,19826.00
1/1/2013,447,Gasoline stations,-,41695.00
1/1/2013,448,Clothing and clothing access. stores,-,15155.00
